id	country	geolocation	level	adm1	location	disastertype	continent
1235	04-482	Nepal	Syangja	3	West	Syangja	landslide	Asia
1236	04-482	Nepal	Kaski	3	West	Kaski	landslide	Asia
1237	04-50	Bolivia	Caranavi	3	La Paz	Caranari	landslide	South America
1238	04-544	Peru	Carmen Alto	3	Ayacucho	Carmen Alto municipality	landslide	South America
1239	04-56	Bolivia	Puerto Rurrenabaque	3	El Beni	Rurrenabaque town	landslide	South America
1240	04-621	Switzerland	Evolene	3	Valais	Evolene	landslide	Europe
1241	04-660	Uganda	Bududa	3	Mbale	Nametsi	landslide	Africa
1242	04-660	Uganda	Bumayoka	3	Mbale	Bumayoka villages	landslide	Africa
1243	04-660	Uganda	Kachonga	3	Tororo	Kachonga	landslide	Africa
1244	04-660	Uganda	Butaleja	3	Tororo	Butaleja Town areas	landslide	Africa
1245	04-82	Burundi	Rutunga	3	Bujumbura Rural	Rutunga river	landslide	Africa
1246	05-148	Chile	Futaleufu	3	Los Lagos	Futaleufu towns	volcanic activity	South America
1247	05-148	Chile	Chaiten	3	Los Lagos	Chaiten	volcanic activity	South America
1248	05-149	Chile	Rio Bueno	3	Los Rios	Rio Bueno towns	volcanic activity	South America
1249	05-149	Chile	Lago Ranco	3	Los Rios	Lago Ranco	volcanic activity	South America
1250	05-149	Chile	Futrono	3	Los Rios	Futrono	volcanic activity	South America
1251	05-150	Chile	Villarrica	3	Araucania	Vallarica	volcanic activity	South America
1252	05-150	Chile	Curarrehue	3	Araucania	Cararrehue municipalities	volcanic activity	South America
1253	05-150	Chile	Temuco	3	Araucania	Temuco town	volcanic activity	South America
1254	05-150	Chile	Pucon	3	Araucania	Pucon	volcanic activity	South America
1255	05-165	China	Xuwen	3	Guangdong	Xuwen	drought	Asia
1256	05-165	China	Leizhou	3	Guangdong	Leizhou	drought	Asia
1257	05-184	China	Kangding	3	Sichuan	Kangding area	mass movement (dry)	Asia
1258	05-263	Ecuador	Santiago De Mendez	3	Morona Santiago	Santiago De Mendez municipality	mass movement (dry)	South America
1259	05-273	Ecuador	Pelileo	3	Tungurahua	Pelileo	volcanic activity	South America
1260	05-273	Ecuador	Cotalo	3	Tungurahua	Cotaló	volcanic activity	South America
1261	05-364	Haiti	Bombardopolis	3	Nord-Ouest	Bombardopolis	drought	North America
1262	05-366	Haiti	Baraderes	3	Nippes	Baraderes	drought	North America
1263	05-454	Indonesia	Tabukan Utara	3	Sulawesi Utara	Tabukan Utara sub-districts	volcanic activity	Asia
1264	05-454	Indonesia	Tahuna	3	Sulawesi Utara	Tahuna	volcanic activity	Asia
1265	05-454	Indonesia	Kendahe	3	Sulawesi Utara	Kendahe	volcanic activity	Asia
1266	05-459	Indonesia	Ibu Selatan	3	Maluku Utara	South Ibu sub-district	volcanic activity	Asia
1267	05-482	Italy	Nicolosi	3	Sicily	Nicolosi municipality	volcanic activity	Europe
1268	05-513	Kenya	Marigat	3	Baringo	Marigat	drought	Africa
1269	05-513	Kenya	Tenges	3	Baringo	Tenges	drought	Africa
1270	05-513	Kenya	Mukutani	3	Baringo	Mukutani	drought	Africa
1271	05-513	Kenya	Sacho	3	Baringo	Sacho	drought	Africa
1272	05-546	Madagascar	Betafo	3	Antananarivo	Betafo districts	drought	Africa
1273	05-546	Madagascar	Ambovombe-Androy	3	Toliary	Ambovombe-Androy	drought	Africa
1274	05-546	Madagascar	Beloha	3	Toliary	Beloha	drought	Africa
1275	05-546	Madagascar	Antanifotsy	3	Antananarivo	Antanifotsy	drought	Africa
1276	05-546	Madagascar	Marolambo	3	Toamasina	Marolambo	drought	Africa
1277	05-546	Madagascar	Vatomandry	3	Toamasina	Vatomandry	drought	Africa
1278	05-546	Madagascar	Andilamena	3	Toamasina	Andilamena	drought	Africa
1279	05-546	Madagascar	Faratsiho	3	Antananarivo	Faratsiho	drought	Africa
1280	05-546	Madagascar	Bekily	3	Toliary	Bekily	drought	Africa
1281	05-546	Madagascar	Amparafaravola	3	Toamasina	Amparafaravola	drought	Africa
1282	05-551	Madagascar	Beloha	3	Toliary	Beloha	drought	Africa
1283	05-551	Madagascar	Taolagnaro	3	Toliary	Taolagnaro districts	drought	Africa
1284	05-551	Madagascar	Bekily	3	Toliary	Bekily	drought	Africa
1285	05-551	Madagascar	Ambovombe-Androy	3	Toliary	Ambovombe-Androy	drought	Africa
1286	05-672	Niger	Goudoumaria	3	Diffa	Goudoumaria	drought	Africa
1287	05-678	Pakistan	Kharan	3	Baluchistan	Kharan	drought	Asia
1288	05-678	Pakistan	Lasbela	3	Baluchistan	Lasbela	drought	Asia
1289	05-678	Pakistan	Khuzdar	3	Baluchistan	Khuzdar	drought	Asia
1290	05-678	Pakistan	Loralai	3	Baluchistan	Loralai	drought	Asia
1291	05-722	Peru	La Capilla	3	Moquegua	La Capilla	volcanic activity	South America
1292	05-722	Peru	Quinistaquillas	3	Moquegua	Quinistaquillas municipalities	volcanic activity	South America
1293	05-722	Peru	Matalaque	3	Moquegua	Matalaque	volcanic activity	South America
1294	05-722	Peru	Ubinas	3	Moquegua	Ubinas	volcanic activity	South America
1295	05-722	Peru	Coalaque	3	Moquegua	Coalaque	volcanic activity	South America
1296	05-722	Peru	Yunga	3	Moquegua	Yunga	volcanic activity	South America
1297	05-722	Peru	Puquina	3	Moquegua	Puquina	volcanic activity	South America
1298	05-722	Peru	Lloque	3	Moquegua	Lloque	volcanic activity	South America
1299	05-722	Peru	Ichuna	3	Moquegua	Ichuna	volcanic activity	South America
1300	05-722	Peru	Omate	3	Moquegua	Omate	volcanic activity	South America
1301	05-722	Peru	Chojata	3	Moquegua	Chojata	volcanic activity	South America
1302	05-776	Rwanda	Kibungo	3	Iburasirazuba	Kibungo village	drought	Africa
1303	05-777	Rwanda	Kibungo	3	Iburasirazuba	Kibungo city	drought	Africa
1304	05-901	Uganda	Kaabong	3	Kotido	Kaabong province	drought	Africa
1305	05-901	Uganda	Kalapata	3	Kotido	Kalapata city	drought	Africa
1306	06-108	Greece	Arta	3	Epirus And Western Macedonia	Artis district	flood	Europe
1307	06-108	Greece	Agrafa	3	Thessaly And Central Greece	Aitolias Kai Akarnanias district	flood	Europe
1308	06-108	Greece	Karpenisi	3	Thessaly And Central Greece	Evrytanias district	flood	Europe
1309	06-108	Greece	Ioannina	3	Epirus And Western Macedonia	Ioanninon district	flood	Europe
1310	06-109	Greece	Didymoteicho	3	Macedonia And Thrace	Evrou district	flood	Europe
1311	06-109	Greece	Orestiada	3	Macedonia And Thrace	Evrou district	flood	Europe
1312	06-109	Greece	Samothrace	3	Macedonia And Thrace	Evrou district	flood	Europe
1313	06-109	Greece	Alexandroupoli	3	Macedonia And Thrace	Evrou district	flood	Europe
1314	06-109	Greece	Soufli	3	Macedonia And Thrace	Evrou district	flood	Europe
1315	06-115	Haiti	Ganthier	3	Ouest	Ganthier village	storm	North America
1316	06-151	Italy	Rossano	3	Calabria	Rossano Calabro	flood	Europe
1317	06-151	Italy	Corigliano Calabro	3	Calabria	Corigiano Calabro	flood	Europe
1318	06-152	Italy	Tivoli	3	Lazio	Tivoli city	flood	Europe
1319	06-192	Myanmar	Kale	3	Sagaing	Kale district	flood	Asia
1320	06-192	Myanmar	Kalewa	3	Sagaing	Kalewa area	flood	Asia
1321	06-208	Pakistan	Sahiwal	3	Punjab	Sahiwal District	earthquake	Asia
1322	06-208	Pakistan	Sheikhupura	3	Punjab	Sheikhupura District districts	earthquake	Asia
1323	06-208	Pakistan	Chakwal	3	Punjab	Chakwal District	earthquake	Asia
1324	06-208	Pakistan	Mianwali	3	Punjab	Mianwali District	earthquake	Asia
1325	06-208	Pakistan	Kasur	3	Punjab	Kasur District	earthquake	Asia
1326	06-208	Pakistan	Jhelum	3	Punjab	Jhelum District	earthquake	Asia
1327	06-218	Peru	Santa Eulalia	3	Lima	Santa Eulalia area	flood	South America
1328	06-269	United Kingdom	Allerdale	3	England	Keswick	storm	Europe
1329	06-269	United Kingdom	Eden	3	England	Appleby cities	storm	Europe
1330	06-269	United Kingdom	South Lakeland	3	England	Kendal	storm	Europe
1331	06-32	Bosnia And Herzegovina	Prijedor	3	Repuplika Srpska	Prijedor district	flood	Europe
1332	06-32	Bosnia And Herzegovina	Novi Grad	3	Repuplika Srpska	Bosanski Novi district	flood	Europe
1333	06-32	Bosnia And Herzegovina	Bihac	3	Federacija Bosna I Hercegovina	Bihac city	flood	Europe
1334	06-32	Bosnia And Herzegovina	Bosanska Gradiska	3	Repuplika Srpska	Bosanska Gradiska district	flood	Europe
1335	06-32	Bosnia And Herzegovina	Dubica	3	Repuplika Srpska	Bosanska Dubica district	flood	Europe
1336	06-39	Burkina Faso	Bobo-Dioulasso	3	Haut-Bassins	Bobo-Dioulasso city	flood	Africa
1337	06-42	Cambodia	Stueng Kaev	3	Kampot	Stoeung Keo	flood	Asia
1338	06-42	Cambodia	Kampong Kraeng	3	Kampot	Kampong Kreng	flood	Asia
1339	06-42	Cambodia	Meakprang	3	Kampot	Mak Prang	flood	Asia
1340	06-42	Cambodia	Prey Khmum	3	Kampot	Teuk Chhou District	flood	Asia
1341	06-51	China	Cangyuan Va	3	Yunnan	Cangyuan Wa Zizhixian	earthquake	Asia
1342	06-51	China	Zhenkang	3	Yunnan	Zhenkang Xian	earthquake	Asia
1343	06-51	China	Gengma Dai And Va	3	Yunnan	Gengma Dai-Wa Zizhixian areas	earthquake	Asia
1344	14	Afghanistan	Char Bolak	2	Balkh	Balkh	earthquake	Asia
1345	14	Afghanistan	Mazar-i-Sharif	2	Balkh	Mazar-I-Sharif District	earthquake	Asia
1346	25	Afghanistan	Baraki Barak	2	Logar	Baraki Barak	earthquake	Asia
1347	25	Afghanistan	Muhammad Agha	2	Logar	Mohammad Agha - Lowgar	earthquake	Asia
1348	25	Afghanistan	Nirkh	2	Wardak	Nirkh	earthquake	Asia
1349	25	Afghanistan	Puli Alam	2	Logar	Pul-e-Alam	earthquake	Asia
1350	25	Afghanistan	Sayid Abad	2	Wardak	Sayedabad	earthquake	Asia
1351	29	Afghanistan	Aybak	2	Samangan	Aybak	earthquake	Asia
1352	29	Afghanistan	Baharak	2	Badakhshan	Baharak	earthquake	Asia
1353	29	Afghanistan	Jurm	2	Badakhshan	Jurm	earthquake	Asia
1354	29	Afghanistan	Khuram Wa Sarbagh	2	Samangan	Khuram Sarbagh - Samagan	earthquake	Asia
1355	34	Afghanistan	Ab Kamari	2	Badghis	Ab Kamari	flood	Asia
1356	34	Afghanistan	Qala-I-Naw	2	Badghis	Qamla-I-Naw	flood	Asia
1357	38	Afghanistan	Kajaki	2	Hilmand	Kajaki	flood	Asia
1358	39	Afghanistan	Doshi	2	Baghlan	Doshi	flood	Asia
1359	39	Afghanistan	Khost Wa Firing	2	Baghlan	Khost-o-Fereng	flood	Asia
1360	39	Afghanistan	Nahrin	2	Baghlan	Nahrin	flood	Asia
1361	48	Afghanistan	Chaghcharan	2	Ghor	Chaghcharan	flood	Asia
1362	48	Afghanistan	Tulak	2	Ghor	Tulak	flood	Asia
1363	50	Afghanistan	Goshta	2	Nangarhar	Goshta	flood	Asia
1364	50	Afghanistan	Kama	2	Nangarhar	Kama	flood	Asia
1365	50	Afghanistan	Lal Pur	2	Nangarhar	Lal Poora	flood	Asia
1366	50	Afghanistan	Muhmand Dara	2	Nangarhar	Momandara	flood	Asia
1367	61	Afghanistan	Shekh Ali	2	Parwan	Sarkh Parsa	flood	Asia
1368	62	Afghanistan	Ghormach	2	Badghis	Ghormach	flood	Asia
1369	62	Afghanistan	Murghab	2	Badghis	Murghab	flood	Asia
1370	68	Afghanistan	Qala-I-Zal	2	Kunduz	Qala-i-Zal	flood	Asia
1371	68	Afghanistan	Shekh Ali	2	Parwan	Sorkh Parsa	flood	Asia
1372	72	Afghanistan	Hisarak	2	Nangarhar	Hisarak	earthquake	Asia
1373	72	Afghanistan	Khogyani	2	Nangarhar	Khogyani	earthquake	Asia
1374	72	Afghanistan	Sherzad	2	Nangarhar	Sherzad	earthquake	Asia
1375	83	Afghanistan	Khwaja Du Koh	2	Jawzjan	Shakarak Bazar	flood	Asia
1376	84	Afghanistan	Burka	2	Baghlan	Burka	earthquake	Asia
1377	84	Afghanistan	Khost Wa Firing	2	Baghlan	Khost Wa Fereng	earthquake	Asia
1378	84	Afghanistan	Nahrin	2	Baghlan	Nahrin	earthquake	Asia
1379	85	Afghanistan	Chaghcharan	2	Ghor	Chaghcharan	flood	Asia
1380	85	Afghanistan	Shahrak	2	Ghor	Shahrak	flood	Asia
1381	85	Afghanistan	Tulak	2	Ghor	Tulak	flood	Asia
1382	87	Afghanistan	Achin	2	Nangarhar	Achin	earthquake	Asia
1383	87	Afghanistan	Bati Kot	2	Nangarhar	Batikot	earthquake	Asia
1384	87	Afghanistan	Chaparhar	2	Nangarhar	Chaparhar	earthquake	Asia
1385	87	Afghanistan	Chawkay	2	Kunar	Chawkay	earthquake	Asia
1386	87	Afghanistan	Dih Bala	2	Nangarhar	Spinghar	earthquake	Asia
1387	87	Afghanistan	Goshta	2	Nangarhar	Goshta	earthquake	Asia
1388	87	Afghanistan	Hisarak	2	Nangarhar	Hesarak	earthquake	Asia
1389	87	Afghanistan	Kama	2	Nangarhar	Kama	earthquake	Asia
1390	87	Afghanistan	Khas Kunar	2	Kunar	Khaskunar	earthquake	Asia
1391	87	Afghanistan	Khogyani	2	Nangarhar	Khogyani	earthquake	Asia
1392	87	Afghanistan	Muhmand Dara	2	Nangarhar	Muhmand Dara	earthquake	Asia
1393	87	Afghanistan	Nurgal	2	Kunar	Nurgal	earthquake	Asia
1394	87	Afghanistan	Sherzad	2	Nangarhar	Sherzad	earthquake	Asia
1395	87	Afghanistan	Shinwar	2	Nangarhar	Shinwar	earthquake	Asia
1396	87	Afghanistan	Surkh Rod	2	Nangarhar	Bahsud	earthquake	Asia
1397	90	Afghanistan	Chak	2	Wardak	Chak	flood	Asia
1398	90	Afghanistan	Sayid Abad	2	Wardak	Sayed Abad	flood	Asia
1399	98	Albania	Kurbinit	2	Lezhe	Lac	flood	Europe
1400	98	Albania	Mirdites	2	Lezhe	Mirdita	flood	Europe
1401	100	Albania	Malesi E Madhe	2	Shkoder	Malesi	flood	Europe
1402	104	Albania	Permetit	2	Gjirokaster	Permet	flood	Europe
1403	104	Albania	Tepelenes	2	Gjirokaster	Tepelena	flood	Europe
1404	109	Albania	Malesi E Madhe	2	Shkoder	Qender	flood	Europe
1405	110	Albania	Malesi E Madhe	2	Shkoder	Livadhe	flood	Europe
1406	111	Albania	Permetit	2	Gjirokaster	Permet	flood	Europe
1407	139	Algeria	Aghbal	2	Tipaza	Aghbal	flood	Africa
1408	139	Algeria	Aghrib	2	Tizi Ouzou	Aghrib	flood	Africa
1409	139	Algeria	Ain Benian	2	Alger	Ain Benian	flood	Africa
1410	139	Algeria	Ain Boudinar	2	Mostaganem	Ain Boudinar	flood	Africa
1411	139	Algeria	Ain Fares	2	Mascara	Ain Fares	flood	Africa
1412	139	Algeria	Ain Frass	2	Mascara	Ain Frass	flood	Africa
1413	139	Algeria	Ain Soltane	2	Ain Defla	Ain Soltane	flood	Africa
1414	139	Algeria	Ain Turk	2	Oran	Ain Turk	flood	Africa
1415	139	Algeria	Arib	2	Ain Defla	Arib	flood	Africa
1416	139	Algeria	Azzefoun	2	Tizi Ouzou	Azzefoun	flood	Africa
1417	139	Algeria	Belaas	2	Ain Defla	Belaas	flood	Africa
1418	139	Algeria	Ben Allal	2	Ain Defla	Ben Allal	flood	Africa
1419	139	Algeria	Bourached	2	Ain Defla	Bourached	flood	Africa
1420	139	Algeria	Breira	2	Chlef	Breira	flood	Africa
1421	139	Algeria	Dahra	2	Chlef	Dahra	flood	Africa
1422	139	Algeria	Damous	2	Tipaza	Damous	flood	Africa
1423	139	Algeria	Djendel	2	Ain Defla	Djendel	flood	Africa
1424	139	Algeria	El Abadia	2	Ain Defla	El Abadia	flood	Africa
1425	139	Algeria	El Mamounia	2	Mascara	El Mamounia	flood	Africa
1426	139	Algeria	El Marsa	2	Chlef	El Marsa	flood	Africa
1427	139	Algeria	Gdyel	2	Oran	Gdyel	flood	Africa
1428	139	Algeria	Hammam Righa	2	Ain Defla	Hammam Righa	flood	Africa
1429	139	Algeria	Hamri	2	Relizane	Hamri	flood	Africa
1430	139	Algeria	Maghnia	2	Tlemcen	Maghnia	flood	Africa
1431	139	Algeria	Mers El Kebir	2	Oran	Mers El Kebir	flood	Africa
1432	139	Algeria	Moussadek	2	Chlef	Moussadek	flood	Africa
1433	139	Algeria	Oued El Abtal	2	Mascara	Oued El Abtal	flood	Africa
1434	139	Algeria	Oued El Djemaa	2	Relizane	Oued El Djemaa	flood	Africa
1435	139	Algeria	Oued Goussine	2	Chlef	Oued Goussine	flood	Africa
1436	139	Algeria	Ouled Sidi Mihoub	2	Relizane	Ouled Sidi Mihoub	flood	Africa
1437	139	Algeria	Rouina	2	Ain Defla	Rouina	flood	Africa
1438	139	Algeria	Sebdou	2	Tlemcen	Sebdou	flood	Africa
1439	139	Algeria	Sidi Abderrahmane	2	Chlef	Sidi Abderrahmane	flood	Africa
1440	139	Algeria	Sidi Chahmi	2	Oran	Sidi Chahmi	flood	Africa
1441	139	Algeria	Sidi Djilali	2	Tlemcen	Sidi Djilali	flood	Africa
1442	139	Algeria	Sidi Ghiles	2	Tipaza	Sidi Ghiles	flood	Africa
1443	139	Algeria	Sidi Khettab	2	Relizane	Sidi Khettab	flood	Africa
1444	139	Algeria	Sidi Lakhdar	2	Mostaganem	Sidi Lakhdar	flood	Africa
1445	139	Algeria	Sour	2	Mostaganem	Sour	flood	Africa
1446	139	Algeria	Tadjena	2	Chlef	Tadjena	flood	Africa
1447	139	Algeria	Taougrit	2	Chlef	Taougrit	flood	Africa
1448	139	Algeria	Tenes	2	Chlef	Tenes	flood	Africa
1449	139	Algeria	Tigzirt	2	Tizi Ouzou	Tigzirt	flood	Africa
1450	139	Algeria	Zeboudja	2	Chlef	Zeboudja	flood	Africa
1451	145	Algeria	Bordj Menaiel	2	Boumerdes	Bordj Menaiel	earthquake	Africa
1452	145	Algeria	Dellys	2	Boumerdes	Dellys	earthquake	Africa
1453	145	Algeria	Isser	2	Boumerdes	Isser	earthquake	Africa
1454	145	Algeria	Khemis El Khechna	2	Boumerdes	Khemis El Khechna	earthquake	Africa
1455	145	Algeria	Reghaia	2	Alger	Reghaia	earthquake	Africa
1456	145	Algeria	Rouiba	2	Alger	Rouiba	earthquake	Africa
1457	145	Algeria	Thenia	2	Boumerdes	Thenia	earthquake	Africa
1458	145	Algeria	Zemmouri	2	Boumerdes	Zemmouri	earthquake	Africa
1459	162	Algeria	Dellys	2	Boumerdes	Dellys	flood	Africa
1460	162	Algeria	Sidi Daoud	2	Boumerdes	Sidi Daoud	flood	Africa
1461	175	Angola	Bibala	2	Namibe	Bibala	flood	Africa
1462	175	Angola	Caluquembe	2	Huila	Caluquembe	flood	Africa
1463	175	Angola	Camacuio	2	Namibe	Camacuio	flood	Africa
1464	175	Angola	Lubango	2	Huila	Lubango	flood	Africa
1465	175	Angola	Lucira	3	Namibe	Lucira	flood	Africa
1466	175	Angola	Namakunde	2	Cunene	Namacunde	flood	Africa
1467	175	Angola	Ombadja	2	Cunene	Ombadja	flood	Africa
1468	185	Angola	Calai	2	Cuando Cubango	Calai	flood	Africa
1469	185	Angola	Cuanhama	2	Cunene	Cuanhama	flood	Africa
1470	185	Angola	Cuito Cuanavale	2	Cuando Cubango	Cuito Cuaneval	flood	Africa
1471	185	Angola	Curoca	2	Cunene	Curoca	flood	Africa
1472	185	Angola	Cuvelai	2	Cunene	Kuvelai	flood	Africa
1473	185	Angola	Mavinga	2	Cuando Cubango	Mavinga	flood	Africa
1474	185	Angola	Menongue	2	Cuando Cubango	Caiundo	flood	Africa
1475	185	Angola	Mucusso	3	Cuando Cubango	Mucusso	flood	Africa
1476	185	Angola	Namakunde	2	Cunene	Namakunde	flood	Africa
1477	185	Angola	Nancova	2	Cuando Cubango	Nankova	flood	Africa
1478	185	Angola	Ombadja	2	Cunene	Ombadja	flood	Africa
1479	185	Angola	Rivungo	2	Cuando Cubango	Rivungo	flood	Africa
1480	185	Angola	Savate	3	Cuando Cubango	Savate	flood	Africa
1481	187	Angola	Namakunde	2	Cunene	Namacunde district	flood	Africa
1482	187	Angola	Ombadja	2	Cunene	Xangongo	flood	Africa
1483	192	Angola	Cacuaco	2	Luanda	Cacuaco	flood	Africa
1484	192	Angola	Cazenga	2	Luanda	Cazenga	flood	Africa
1485	192	Angola	Sambizanga	2	Luanda	Sambizanga	flood	Africa
1486	192	Angola	Viana	2	Luanda	Viana	flood	Africa
1487	195	Angola	Cacuaco	2	Luanda	Cacuaco	flood	Africa
1488	195	Angola	Viana	2	Luanda	Viana	flood	Africa
1489	216	Argentina	Almirante Brown	2	Buenos Aires	Almirante Brown	flood	South America
1490	216	Argentina	Avellaneda	2	Buenos Aires	Avellaneda	flood	South America
1491	216	Argentina	Berazategui	2	Buenos Aires	Berazategui	flood	South America
1492	216	Argentina	Berisso	2	Buenos Aires	Berisso	flood	South America
1493	216	Argentina	Ensenada	2	Buenos Aires	Ensenada	flood	South America
1494	216	Argentina	Escobar	2	Buenos Aires	Escobar	flood	South America
1495	216	Argentina	General Rodriguez	2	Buenos Aires	General Rodriguez	flood	South America
1496	216	Argentina	General Sarmiento	2	Buenos Aires	General Sarmiento	flood	South America
1497	216	Argentina	La Matanza	2	Buenos Aires	La Plata	flood	South America
1498	216	Argentina	Lomas De Zamora	2	Buenos Aires	Lomas de Zamora	flood	South America
1499	216	Argentina	Merlo	2	Buenos Aires	Merlo	flood	South America
1500	216	Argentina	Pilar	2	Buenos Aires	Pilar	flood	South America
1501	216	Argentina	Quilmes	2	Buenos Aires	Quilmes	flood	South America
1502	216	Argentina	San Fernando	2	Buenos Aires	San Fernando	flood	South America
1503	216	Argentina	San Isidro	2	Buenos Aires	San Isidro	flood	South America
1504	216	Argentina	San Vicente	2	Buenos Aires	San Vicente	flood	South America
1505	216	Argentina	Tres De Febrero	2	Buenos Aires	3 de Febrero	flood	South America
1506	219	Argentina	Cruz Del Eje	2	Cordoba	Cruz del Eje	flood	South America
1507	219	Argentina	Minas	2	Cordoba	Minas	flood	South America
1508	219	Argentina	Punilla	2	Cordoba	Punilla	flood	South America
1509	222	Argentina	Castelli	2	Buenos Aires	Castelli	flood	South America
1510	222	Argentina	General Belgrano	2	Buenos Aires	General Belgrano	flood	South America
1511	222	Argentina	General Pinto	2	Buenos Aires	General Pinto	flood	South America
1512	222	Argentina	General Viamonte	2	Buenos Aires	General Viamonte	flood	South America
1513	222	Argentina	General Villegas	2	Buenos Aires	General Villegas	flood	South America
1514	222	Argentina	Las Flores	2	Buenos Aires	Las Flores	flood	South America
1515	238	Argentina	Castro Barros	2	La Rioja	Castro Barros	earthquake	South America
1516	242	Argentina	Castellanos	2	Santa Fe	Castellanos	flood	South America
1517	242	Argentina	Garay	2	Santa Fe	Garay	flood	South America
1518	242	Argentina	La Capital	2	Santa Fe	La Capital	flood	South America
1519	242	Argentina	Las Colonias	2	Santa Fe	Las Colonias	flood	South America
1520	242	Argentina	Vera	2	Santa Fe	Vera	flood	South America
1521	252	Argentina	Pergamino	2	Buenos Aires	Pergamino	flood	South America
1522	252	Argentina	San Antonio De Areco	2	Buenos Aires	San Antonio de Areco	flood	South America
1523	257	Argentina	Chivilcoy	2	Buenos Aires	Chivilcoy	storm	South America
1524	257	Argentina	Lomas De Zamora	2	Buenos Aires	Banfield	storm	South America
1525	268	Australia	Perth	2	Western Australia	Perth	earthquake	Oceania
1526	290	Australia	Albany	2	Western Australia	Albany	storm	Oceania
1527	290	Australia	Geraldton	2	Western Australia	Geraldton	storm	Oceania
1528	290	Australia	Katanning	2	Western Australia	Katanning	storm	Oceania
1529	290	Australia	Narrogin (Shire)	2	Western Australia	Narrogin	storm	Oceania
1530	308	Australia	Cairns	2	Queensland	Cairns	storm	Oceania
1531	308	Australia	Mareeba	2	Queensland	Marreba	storm	Oceania
1532	310	Australia	Berrigan	2	New South Wales	Berrigan	flood	Oceania
1533	310	Australia	Corowa	2	New South Wales	Corowa	flood	Oceania
1534	310	Australia	Deniliquin	2	New South Wales	Deniliquin	flood	Oceania
1535	310	Australia	Gwydir	2	New South Wales	Bingara	flood	Oceania
1536	310	Australia	Murray	2	New South Wales	Murray	flood	Oceania
1537	310	Australia	Warrumbungle	2	New South Wales	Coonebarabran	flood	Oceania
1538	313	Australia	Ku-Ring-Gai	2	New South Wales	Kuringai	storm	Oceania
1539	313	Australia	Kyogle	2	New South Wales	Kyogle	storm	Oceania
1540	313	Australia	Waverley	2	New South Wales	Bondi	storm	Oceania
1541	315	Australia	Katherine	2	Northern Territory	Daguragu	flood	Oceania
1542	316	Australia	Ballina	2	New South Wales	Ballina	flood	Oceania
1543	316	Australia	Byron	2	New South Wales	Mullumbimby	flood	Oceania
1544	316	Australia	Kempsey	2	New South Wales	Kempsey	flood	Oceania
1545	316	Australia	Kyogle	2	New South Wales	Kyogle	flood	Oceania
